web-scraper-order,web-scraper-start-url,ListingLink,ListingLink-href,YearBuilt,LotSize,PropertyDetails,beds,baths,size,date-sold,address,price,price-link
"1662865576-857","https://www.zillow.com/hatteras-nc/sold/","58208 Gray Eagle Rd, Hatteras, NC 27943","https://www.zillow.com/homedetails/58208-Gray-Eagle-Rd-Hatteras-NC-27943/228621464_zpid/","1984","9,000 sqft","Property detailsPropertyExterior features: OtherView description: WaterHas waterview: YesWaterview: WaterLotLot size: 9,000 sqftOther property informationParcel number: 017397000","3","2","960","01/22/2020","58208 Gray Eagle Rd, Hatteras, NC 27943","$235,000","$235,000"
"1662865590-858","https://www.zillow.com/hatteras-nc/sold/","56773 State Highway 12 #203, Hatteras, NC 27943","https://www.zillow.com/homedetails/56773-State-Highway-12-203-Hatteras-NC-27943/249918942_zpid/","2007","","Property detailsPropertyExterior features: OtherOther property informationParcel number: 027863108","1","1","560","08/10/2020","56773 State Highway 12 #203, Hatteras, NC 27943","$180,000","$180,000"
"1662865603-859","https://www.zillow.com/hatteras-nc/sold/","57210 Summerplace Dr, Hatteras, NC 27943","https://www.zillow.com/homedetails/57210-Summerplace-Dr-Hatteras-NC-27943/86655278_zpid/","Built in 2001","0.63 Acres","Property detailsParkingParking features: Carport, Off Street, Paved, UndergroundHas garage: YesCarport: YesPropertyPrivate pool: YesPool features: Heated, In Ground, Outdoor Pool, Private Pool, PrivateExterior features: Outdoor Shower, Dry EntryView description: OceanWaterfront features: Ocean Front, Beach Front, Beach AccessFrontage length: Waterfront: 106Has waterview: YesWaterview: OceanLotLot size: 0.63 AcresLot features: Adj to Park Serv./Preserv, LevelOther property informationParcel number: 016066012Zoning description: C-2H","5","6","3,538","03/09/2020","57210 Summerplace Dr, Hatteras, NC 27943","$712,000",""
"1662865617-860","https://www.zillow.com/hatteras-nc/sold/","56910 State Highway 12 #1, Hatteras, NC 27943","https://www.zillow.com/homedetails/56910-State-Highway-12-1-Hatteras-NC-27943/228620407_zpid/","2005","","Property detailsPropertyExterior features: OtherOther property informationParcel number: 015980015","1","1","1,287","01/29/2021","56910 State Highway 12 #1, Hatteras, NC 27943","$130,000","$130,000"
"1662865632-861","https://www.zillow.com/hatteras-nc/sold/","56180 Shoal Dr, Hatteras, NC 27943","https://www.zillow.com/homedetails/56180-Shoal-Dr-Hatteras-NC-27943/228621394_zpid/","1976","0.32 Acres","Property detailsParkingParking features: No Garage, Off Street, PavedPropertyPool features: NoneExterior features: Boat Lift, DockPatio and porch details: Sun DeckView description: Creek/Stream, Salt Marsh, SoundWaterfront features: Soundfront, Bulkheaded, Waterfront, Beach AccessHas waterview: YesWaterview: Creek/Stream,Salt Marsh,SoundLotLot size: 0.32 AcresLot features: LevelOther property informationParcel number: 017317000Zoning description: RES","2","2","1,204","08/16/2022","56180 Shoal Dr, Hatteras, NC 27943","$599,000","$599,000"
"1662865645-862","https://www.zillow.com/hatteras-nc/sold/","0 Lighthouse Rd LOT A1, Hatteras, NC 27943","https://www.zillow.com/homedetails/0-Lighthouse-Rd-LOT-A1-Hatteras-NC-27943/2071157622_zpid/","","","","","","","04/11/2022","0 Lighthouse Rd LOT A1, Hatteras, NC 27943","$240,000",""
"1662865660-863","https://www.zillow.com/hatteras-nc/sold/","56185 Pamlico Dr LOT 48, Hatteras, NC 27943","https://www.zillow.com/homedetails/56185-Pamlico-Dr-LOT-48-Hatteras-NC-27943/2076059901_zpid/","1970","0.30 Acres","Property detailsParkingTotal spaces: 1Parking features: 1 Car, Attached, Carport, Off Street, Paved, UndergroundHas garage: YesCarport: YesPropertyPool features: NoneExterior features: Lighting, Outdoor Shower, Dock, Dry EntryPatio and porch details: Covered Decks, Patio, Sun DeckView description: Canal, Ocean, Salt Marsh, SoundWaterfront features: Soundfront, Bulkheaded, Beach AccessFrontage length: Waterfront: 350Has waterview: YesWaterview: Canal,Ocean,Salt Marsh,SoundLotLot size: 0.30 AcresLot features: Cul-De-Sac, LevelOther property informationZoning description: RES","4","5","3,605","11/02/2020","56185 Pamlico Dr LOT 48, Hatteras, NC 27943","$535,000","$535,000"
"1662865783-864","https://www.zillow.com/frisco-nc/sold/","50147 Buccaneer Dr, Frisco, NC 27936","https://www.zillow.com/homedetails/50147-Buccaneer-Dr-Frisco-NC-27936/228616941_zpid/","Built in 1985","8,000 sqft","Property detailsParkingTotal spaces: 2Parking features: 2 Car, Attached, Parking Garage, PavedGarage spaces: 2PropertyPool features: NonePatio and porch details: Covered Decks, Sun DeckView description: Salt Marsh, SoundWaterfront features: NoneHas waterview: YesWaterview: Salt Marsh,SoundLotLot size: 8,000 sqftLot features: LevelOther property informationParcel number: 011705000Zoning description: RES","3","2","1,855","06/22/2021","50147 Buccaneer Dr, Frisco, NC 27936","$280,000",""
"1662865959-865","https://www.zillow.com/frisco-nc/sold/","50224 Snug Harbor Dr LOT 271, Frisco, NC 27936","https://www.zillow.com/homedetails/50224-Snug-Harbor-Dr-LOT-271-Frisco-NC-27936/2076501255_zpid/","2002","8,500 sqft","Property detailsParkingParking features: Carport, Off Street, UndergroundHas garage: YesCarport: YesPropertyPool features: NoneExterior features: Lighting, Outdoor Shower, Storage, Boat Lift, Dock, Dry EntryPatio and porch details: Covered Decks, Screened Porch, Sun DeckView description: Canal, Salt MarshWaterfront features: Canal Front, Bulkheaded, WaterfrontFrontage length: Waterfront: 70,Roadfront: 70Has waterview: YesWaterview: Canal,Salt MarshLotLot size: 8,500 sqftOther property informationZoning description: S-1","4","3","2,600","01/20/2021","50224 Snug Harbor Dr LOT 271, Frisco, NC 27936","$441,000","$441,000"
"1662865969-866","https://www.zillow.com/frisco-nc/sold/","52018 Sportsman Pl, Buxton, NC 27920","https://www.zillow.com/homedetails/52018-Sportsman-Pl-Buxton-NC-27920/2067393518_zpid/","1990","0.25 Acres","Property detailsPropertyPool features: NoneSpa included: YesSpa features: PrivateExterior features: Outdoor Shower, StoragePatio and porch details: Sun DeckView description: SoundWaterfront features: Semi-SoundfrontHas waterview: YesWaterview: SoundLotLot size: 0.25 AcresLot size dimensions: survey in assoc docsOther property informationZoning description: SFR","3","3","1,854","03/16/2022","52018 Sportsman Pl, Buxton, NC 27920","$375,000","$375,000"
"1662865979-867","https://www.zillow.com/frisco-nc/sold/","50306 Kings Point Dr LOT 302, Frisco, NC 27936","https://www.zillow.com/homedetails/50306-Kings-Point-Dr-LOT-302-Frisco-NC-27936/2065505701_zpid/","","","","","","8,000","08/16/2022","50306 Kings Point Dr LOT 302, Frisco, NC 27936","$172,500","$172,500"
"1662865989-868","https://www.zillow.com/frisco-nc/sold/","54100 State Highway 12 #11, Frisco, NC 27936","https://www.zillow.com/homedetails/54100-State-Highway-12-11-Frisco-NC-27936/2076056089_zpid/","","","","","","","04/09/2020","54100 State Highway 12 #11, Frisco, NC 27936","$302,000","$302,000"
"1662865999-869","https://www.zillow.com/frisco-nc/sold/","51219 Lullaby Ln, Frisco, NC 27936","https://www.zillow.com/homedetails/51219-Lullaby-Ln-Frisco-NC-27936/86652459_zpid/","1970","","Property detailsParkingTotal spaces: 1Parking features: Garage Door Opener, 1 Car, Attached, Off Street, Underground, UnpavedGarage spaces: 1PropertyPool features: NoneExterior features: Outdoor Shower, StoragePatio and porch details: Covered Decks, Screened Porch, Sun Deck, Roof Top DeckFencing: FencedView description: Harbor, SoundWaterfront features: NoneHas waterview: YesWaterview: Harbor,SoundLotLot size: 10,000 sqftLot size dimensions: 10000Lot features: LevelOther property informationParcel number: 014141000Zoning description: S-1","4","2","1,129","08/01/2022","51219 Lullaby Ln, Frisco, NC 27936","$330,000","$330,000"
"1662866009-870","https://www.zillow.com/frisco-nc/sold/","50253 Freebooter Ct LOT 193, Frisco, NC 27936","https://www.zillow.com/homedetails/50253-Freebooter-Ct-LOT-193-Frisco-NC-27936/2076059276_zpid/","1985","8,000 sqft","Property detailsParkingParking features: Off Street, Paved, UndergroundHas garage: YesPropertyPool features: NoneExterior features: Outdoor Shower, Storage, Dock, Dry EntryPatio and porch details: Covered Decks, Sun DeckView description: Canal, SoundWaterfront features: Canal Front, Bulkheaded, WaterfrontHas waterview: YesWaterview: Canal,SoundLotLot size: 8,000 sqftLot features: Cul-De-SacOther property informationZoning description: Res","3","2","1,613","09/10/2020","50253 Freebooter Ct LOT 193, Frisco, NC 27936","$365,000","$365,000"
"1662866019-871","https://www.zillow.com/frisco-nc/sold/","50455 State Highway 12, Frisco, NC 27920","https://www.zillow.com/homedetails/50455-State-Highway-12-Frisco-NC-27920/86650851_zpid/","1979","8,000 sqft","Property detailsParkingParking features: No Garage, Paved, On StreetPropertyPool features: NoneExterior features: Lighting, StoragePatio and porch details: Sun DeckWaterfront features: NoneFrontage length: Roadfront: 50LotLot size: 8,000 sqftLot size dimensions: 50 x 160 x 154 x 50Other property informationParcel number: 012040000Zoning description: S1","3","2","1,200","03/26/2021","50455 State Highway 12, Frisco, NC 27920","$179,000","$179,000"
"1662866029-872","https://www.zillow.com/frisco-nc/sold/","51007 Cemetery St LOT 11, Frisco, NC 27936","https://www.zillow.com/homedetails/51007-Cemetery-St-LOT-11-Frisco-NC-27936/2076059254_zpid/","1994","0.40 Acres","Property detailsParkingParking features: No Garage, Off StreetPropertyPool features: NoneWaterfront features: NoneLotLot size: 0.40 AcresLot features: LevelOther property informationZoning description: RES","3","1","864","10/01/2020","51007 Cemetery St LOT 11, Frisco, NC 27936","$178,000","$178,000"
"1662866039-873","https://www.zillow.com/frisco-nc/sold/","50207 Water Association Rd, Frisco, NC 27920","https://www.zillow.com/homedetails/50207-Water-Association-Rd-Frisco-NC-27920/250038617_zpid/","2005","0.34 Acres","Property detailsPropertyExterior features: VinylLotLot size: 0.34 AcresOther property informationParcel number: 026517008","3","2","1,456","07/22/2020","50207 Water Association Rd, Frisco, NC 27920","$240,000","$240,000"
"1662866049-874","https://www.zillow.com/frisco-nc/sold/","49588 State Highway 12, Waves, NC 27920","https://www.zillow.com/homedetails/49588-State-Highway-12-Waves-NC-27920/228617424_zpid/","1995","2.12 Acres","Property detailsPropertyPrivate pool: YesExterior features: OtherLotLot size: 2.12 AcresOther property informationParcel number: 012744009","4","5","3,146","01/14/2020","49588 State Highway 12, Waves, NC 27920","$425,000","$425,000"
"1662866109-875","https://www.zillow.com/frisco-nc/sold/","50092 Blackbeards Ct, Frisco, NC 27936","https://www.zillow.com/homedetails/50092-Blackbeards-Ct-Frisco-NC-27936/250038243_zpid/","2000","8,000 sqft","Property detailsParkingParking features: Carport, Off Street, Paved, UndergroundHas garage: YesCarport: YesPropertyPool features: NoneSpa included: YesSpa features: PrivateExterior features: Lighting, Outdoor Shower, Dock, Dry EntryPatio and porch details: Covered Decks, Sun DeckView description: Canal, SoundWaterfront features: Canal Front, Bulkheaded, WaterfrontHas waterview: YesWaterview: Canal,SoundLotLot size: 8,000 sqftLot features: Cul-De-Sac, LandscapedOther property informationParcel number: 011728000Zoning description: Res","3","3","1,492","01/13/2022","50092 Blackbeards Ct, Frisco, NC 27936","$519,000","$519,000"
"1662866118-876","https://www.zillow.com/hatteras-nc/sold/","58208 Smell Wreck Ln, Hatteras, NC 27943","https://www.zillow.com/homedetails/58208-Smell-Wreck-Ln-Hatteras-NC-27943/228620253_zpid/","","","","","","","10/15/2020","58208 Smell Wreck Ln, Hatteras, NC 27943","$105,000","$105,000"
"1662866128-877","https://www.zillow.com/frisco-nc/sold/","52126 State Highway 12 LOT 2R, Frisco, NC 27936","https://www.zillow.com/homedetails/52126-State-Highway-12-LOT-2R-Frisco-NC-27936/2076061211_zpid/","1991","1.06 Acres","Property detailsParkingParking features: Carport, Off Street, Underground, UnpavedHas garage: YesCarport: YesPropertyPool features: NoneSpa included: YesSpa features: PrivateExterior features: Lighting, Outdoor ShowerPatio and porch details: Covered Decks, Sun DeckView description: Canal, Salt Marsh, SoundWaterfront features: Soundfront, WaterfrontHas waterview: YesWaterview: Canal,Salt Marsh,SoundLotLot size: 1.06 AcresLot features: Level, LandscapedOther property informationZoning description: Res","3","2","1,344","10/20/2020","52126 State Highway 12 LOT 2R, Frisco, NC 27936","$400,000","$400,000"
"1662866137-878","https://www.zillow.com/frisco-nc/sold/","54086 Marlin Dr, Frisco, NC 27936","https://www.zillow.com/homedetails/54086-Marlin-Dr-Frisco-NC-27936/228619795_zpid/","1997","5,582 sqft","Property detailsParkingParking features: Carport, PavedCarport: YesPropertyPool features: NoneExterior features: Lighting, Outdoor Shower, Dry EntryPatio and porch details: Covered Decks, Sun DeckView description: Ocean, SoundWaterfront features: Semi-Oceanfront (2nd row), Beach AccessHas waterview: YesWaterview: Ocean,SoundLotLot size: 5,582 sqftLot features: LandscapedOther property informationParcel number: 015191000Zoning description: S-1","3","3","1,880","04/06/2022","54086 Marlin Dr, Frisco, NC 27936","$607,000","$607,000"
"1662866147-879","https://www.zillow.com/frisco-nc/sold/","51174 Palmetto Dr, Frisco, NC 27936","https://www.zillow.com/homedetails/51174-Palmetto-Dr-Frisco-NC-27936/86652439_zpid/","1974","0.48 Acres","Property detailsPropertyExterior features: OtherLotLot size: 0.48 AcresOther property informationParcel number: 014132000","4","4","2,204","12/17/2019","51174 Palmetto Dr, Frisco, NC 27936","$330,000","$330,000"
"1662866156-880","https://www.zillow.com/frisco-nc/sold/","54210 Marlin Ct LOT 24, Frisco, NC 27936","https://www.zillow.com/homedetails/54210-Marlin-Ct-LOT-24-Frisco-NC-27936/2076057245_zpid/","1978","6,000 sqft","Property detailsParkingParking features: No Garage, Off Street, Paved, UndergroundHas garage: YesPropertyPool features: NoneSpa included: YesSpa features: Jet TubPatio and porch details: Covered Decks, Sun DeckView description: Ocean, SoundWaterfront features: Semi-Oceanfront (2nd row)Has waterview: YesWaterview: Ocean,SoundLotLot size: 6,000 sqftLot features: Corner LotOther property informationZoning description: S-1","3","3","1,560","12/22/2020","54210 Marlin Ct LOT 24, Frisco, NC 27936","$322,000","$322,000"
"1662866166-881","https://www.zillow.com/frisco-nc/sold/","50092 Treacher Ln, Buxton, NC 27936","https://www.zillow.com/homedetails/50092-Treacher-Ln-Buxton-NC-27936/228617081_zpid/","1994","","Property detailsPropertyExterior features: OtherLotLot size: 5,500 sqftOther property informationParcel number: 012044000","3","1.5","1,128","11/22/2019","50092 Treacher Ln, Buxton, NC 27936","$90,000","$90,000"
"1662866175-882","https://www.zillow.com/frisco-nc/sold/","50016 Treacher Ln LOT 33, Buxton, NC 27920","https://www.zillow.com/homedetails/50016-Treacher-Ln-LOT-33-Buxton-NC-27920/2075433450_zpid/","","","","","","","04/30/2021","50016 Treacher Ln LOT 33, Buxton, NC 27920","$42,000","$42,000"
"1662866185-883","https://www.zillow.com/frisco-nc/sold/","52082 Gondyke Way, Frisco, NC 27936","https://www.zillow.com/homedetails/52082-Gondyke-Way-Frisco-NC-27936/228617161_zpid/","2005","0.51 Acres","Property detailsParkingParking features: Paved, Off StreetPropertyPool features: NoneFencing: FencedView description: PondWaterfront features: None, BulkheadedHas waterview: YesWaterview: PondLotLot size: 0.51 AcresLot features: LevelOther property informationParcel number: 012171008Zoning description: res","3","2","2,412","11/05/2021","52082 Gondyke Way, Frisco, NC 27936","$447,600","$447,600"
"1662866195-884","https://www.zillow.com/frisco-nc/sold/","54213 Shoresurf Ln LOT 2, Frisco, NC 27936","https://www.zillow.com/homedetails/54213-Shoresurf-Ln-LOT-2-Frisco-NC-27936/2099898257_zpid/","1996","","Property detailsLotLot size: 7,758 sqft","3","3","1,352","09/13/2019","54213 Shoresurf Ln LOT 2, Frisco, NC 27936","$275,000","$275,000"
"1662866205-885","https://www.zillow.com/frisco-nc/sold/","52436 State Highway 12, Frisco, NC 27936","https://www.zillow.com/homedetails/52436-State-Highway-12-Frisco-NC-27936/86652496_zpid/","1979","8,500 sqft","Property detailsPropertyExterior features: OtherLotLot size: 8,500 sqftOther property informationParcel number: 014109000","3","3","1,560","01/22/2021","52436 State Highway 12, Frisco, NC 27936","$240,000","$240,000"
